snapshot_date,factor_column,number_of_stocks,size_correlation_before,size_correlation_after,mean_absolute_industry_score_before,mean_absolute_industry_score_after
2026-02-28,momentum_60,300,0.02639619,0.00000000,0.56575724,0.00000000
2026-02-28,momentum_120,300,0.13608992,-0.00000000,0.56359042,0.00000000
2026-02-28,momentum_12_1,300,0.27367632,0.00000000,0.56647611,0.00000000
2026-02-28,reversal_5_score,300,0.11526651,-0.00000000,0.64850282,0.00000000
2026-02-28,volatility_20,300,0.01913942,-0.00000000,0.65015301,0.00000000
2026-02-28,downside_volatility_60,300,0.00686629,-0.00000000,0.66315874,0.00000000
2026-02-28,drawdown_60,300,-0.07215656,-0.00000000,0.65701315,0.00000000
2026-02-28,trend_60,300,-0.05821277,-0.00000000,0.59881278,0.00000000
2026-02-28,liquidity_amount_20,300,0.58937433,0.00000000,0.62661764,0.00000000
2026-02-28,turnover_20,300,-0.15794422,0.00000000,0.64419600,0.00000000
2026-02-28,turnover_stability_20,300,0.21605251,-0.00000000,0.60906949,0.00000000
2026-02-28,amihud_liquidity_score_20,300,0.56374334,0.00000000,0.65616344,0.00000000
2026-02-28,value_pe_score,300,0.14178710,-0.00000000,0.55568684,0.00000000
2026-02-28,value_pb_score,300,-0.05267661,-0.00000000,0.56571227,0.00000000
2026-02-28,value_ps_score,300,-0.02599044,-0.00000000,0.60330858,0.00000000
2026-02-28,value_pcf_score,300,0.06156598,-0.00000000,0.55611909,0.00000000
2026-03-31,momentum_20,300,0.11272085,-0.00000000,0.60017235,0.00000000
2026-03-31,momentum_60,300,0.11055923,-0.00000000,0.51783965,0.00000000
2026-03-31,momentum_120,300,0.21613950,-0.00000000,0.55795563,0.00000000
2026-03-31,momentum_12_1,300,0.28510166,0.00000000,0.58617412,0.00000000
2026-03-31,reversal_5_score,300,-0.08248252,-0.00000000,0.51768198,0.00000000
2026-03-31,volatility_20,300,0.03106968,-0.00000000,0.51236518,0.00000000
2026-03-31,downside_volatility_60,300,0.06954287,-0.00000000,0.65087734,0.00000000
2026-03-31,drawdown_60,300,0.14491996,-0.00000000,0.72872816,0.00000000
2026-03-31,trend_60,300,0.17611651,-0.00000000,0.62675923,0.00000000
2026-03-31,liquidity_amount_20,300,0.59300872,0.00000000,0.53127805,0.00000000
2026-03-31,turnover_20,300,-0.14402021,0.00000000,0.50048835,0.00000000
2026-03-31,turnover_stability_20,300,0.17436204,-0.00000000,0.52894256,0.00000000
2026-03-31,amihud_liquidity_score_20,300,0.60718693,-0.00000000,0.59042953,0.00000000
2026-03-31,value_pe_score,300,0.17257782,-0.00000000,0.53401955,0.00000000
2026-03-31,value_pb_score,300,-0.05609230,-0.00000000,0.55805917,0.00000000
2026-03-31,value_ps_score,300,-0.02429279,-0.00000000,0.59754083,0.00000000
2026-03-31,value_pcf_score,300,0.16108067,-0.00000000,0.54555189,0.00000000
2026-04-30,momentum_20,300,0.17756330,0.00000000,0.47172599,0.00000000
2026-04-30,momentum_60,300,0.26787126,0.00000000,0.50086582,0.00000000
2026-04-30,momentum_120,300,0.25484424,0.00000000,0.48532996,0.00000000
2026-04-30,momentum_12_1,300,0.30875129,0.00000000,0.56674628,0.00000000
2026-04-30,reversal_5_score,300,-0.04998040,-0.00000000,0.42260434,0.00000000
2026-04-30,volatility_20,300,-0.03802261,-0.00000000,0.54325533,0.00000000
2026-04-30,downside_volatility_60,300,0.05696514,-0.00000000,0.62489216,0.00000000
2026-04-30,drawdown_60,300,0.24040750,0.00000000,0.73066732,0.00000000
2026-04-30,trend_60,300,0.26036986,0.00000000,0.46407920,0.00000000
2026-04-30,liquidity_amount_20,300,0.59110653,0.00000000,0.54655214,0.00000000
2026-04-30,turnover_20,300,-0.07632193,0.00000000,0.54725500,0.00000000
2026-04-30,turnover_stability_20,300,0.12028733,-0.00000000,0.58382815,0.00000000
2026-04-30,amihud_liquidity_score_20,300,0.59846719,0.00000000,0.57867826,0.00000000
2026-04-30,value_pe_score,300,0.16500575,-0.00000000,0.56992725,0.00000000
2026-04-30,value_pb_score,300,-0.08819694,-0.00000000,0.54820930,0.00000000
2026-04-30,value_ps_score,300,-0.05526897,-0.00000000,0.61776946,0.00000000
2026-04-30,value_pcf_score,300,0.02389865,-0.00000000,0.53368064,0.00000000
2026-05-31,momentum_20,300,0.21552576,0.00000000,0.47313312,0.00000000
2026-05-31,momentum_60,300,0.33609228,0.00000000,0.47670093,0.00000000
2026-05-31,momentum_120,300,0.30136784,0.00000000,0.46913679,0.00000000
2026-05-31,momentum_12_1,300,0.34305315,0.00000000,0.53156742,0.00000000
2026-05-31,reversal_5_score,300,-0.17467510,-0.00000000,0.38199521,0.00000000
2026-05-31,volatility_20,300,-0.08283981,-0.00000000,0.50281095,0.00000000
2026-05-31,downside_volatility_60,300,0.03126026,-0.00000000,0.53775184,0.00000000
2026-05-31,drawdown_60,300,0.25595232,0.00000000,0.61271396,0.00000000
2026-05-31,trend_60,300,0.29755329,0.00000000,0.47075196,0.00000000
2026-05-31,liquidity_amount_20,300,0.61653674,0.00000000,0.59563662,0.00000000
2026-05-31,turnover_20,300,-0.02988190,0.00000000,0.55022445,0.00000000
2026-05-31,turnover_stability_20,300,0.10097479,-0.00000000,0.55218145,0.00000000
2026-05-31,amihud_liquidity_score_20,300,0.64004235,0.00000000,0.64981928,0.00000000
2026-05-31,value_pe_score,300,0.07327664,-0.00000000,0.55331944,0.00000000
2026-05-31,value_pb_score,300,-0.16641932,-0.00000000,0.51260557,0.00000000
2026-05-31,value_ps_score,300,-0.11882892,-0.00000000,0.62121983,0.00000000
2026-05-31,value_pcf_score,300,-0.01563247,-0.00000000,0.53171342,0.00000000
2026-06-30,momentum_20,300,0.28266793,0.00000000,0.56446108,0.00000000
2026-06-30,momentum_60,300,0.34909893,0.00000000,0.58096850,0.00000000
2026-06-30,momentum_120,300,0.35309084,0.00000000,0.54120025,0.00000000
2026-06-30,momentum_12_1,300,0.34026991,0.00000000,0.58110059,0.00000000
2026-06-30,reversal_5_score,300,-0.16950262,-0.00000000,0.52911959,0.00000000
2026-06-30,volatility_20,300,-0.13372805,-0.00000000,0.59263406,0.00000000
2026-06-30,downside_volatility_60,300,-0.02008231,-0.00000000,0.59719622,0.00000000
2026-06-30,drawdown_60,300,0.32852633,0.00000000,0.59867304,0.00000000
2026-06-30,trend_60,300,0.32933889,0.00000000,0.57479188,0.00000000
2026-06-30,liquidity_amount_20,300,0.64170118,0.00000000,0.62092875,0.00000000
2026-06-30,turnover_20,300,0.00089355,0.00000000,0.61890777,0.00000000
2026-06-30,turnover_stability_20,300,0.09430610,-0.00000000,0.58591781,0.00000000
2026-06-30,amihud_liquidity_score_20,300,0.64379007,-0.00000000,0.63689272,0.00000000
2026-06-30,value_pe_score,300,0.00264318,-0.00000000,0.55719677,0.00000000
2026-06-30,value_pb_score,300,-0.18624727,-0.00000000,0.54905515,0.00000000
2026-06-30,value_ps_score,300,-0.16933268,-0.00000000,0.63924263,0.00000000
2026-06-30,value_pcf_score,300,-0.07269716,-0.00000000,0.55778339,0.00000000
2026-07-31,momentum_20,300,-0.05951008,-0.00000000,0.57442431,0.00000000
2026-07-31,momentum_60,300,0.31392174,0.00000000,0.45783380,0.00000000
2026-07-31,momentum_120,300,0.42901004,0.00000000,0.53489082,0.00000000
2026-07-31,momentum_12_1,300,0.30268702,0.00000000,0.58772574,0.00000000
2026-07-31,reversal_5_score,300,0.36055692,0.00000000,0.48269888,0.00000000
2026-07-31,volatility_20,300,-0.09302728,-0.00000000,0.56084883,0.00000000
2026-07-31,downside_volatility_60,300,-0.05362325,-0.00000000,0.58681096,0.00000000
2026-07-31,drawdown_60,300,0.06036888,-0.00000000,0.57339149,0.00000000
2026-07-31,trend_60,300,0.02393805,-0.00000000,0.54265088,0.00000000
2026-07-31,liquidity_amount_20,300,0.62499939,0.00000000,0.56780556,0.00000000
2026-07-31,turnover_20,300,-0.05095748,0.00000000,0.58826211,0.00000000
2026-07-31,turnover_stability_20,300,0.11390132,-0.00000000,0.58453446,0.00000000
2026-07-31,amihud_liquidity_score_20,300,0.66116928,0.00000000,0.57507989,0.00000000
2026-07-31,value_pe_score,300,0.08128290,-0.00000000,0.54769250,0.00000000
2026-07-31,value_pb_score,300,-0.14629505,-0.00000000,0.56277352,0.00000000
2026-07-31,value_ps_score,300,-0.14323619,0.00000000,0.63964226,0.00000000
2026-07-31,value_pcf_score,300,-0.04984831,-0.00000000,0.58494100,0.00000000
2026-08-31,momentum_20,300,0.19551157,0.00000000,0.66621970,0.00000000
2026-08-31,momentum_60,300,0.16802231,-0.00000000,0.56631888,0.00000000
2026-08-31,momentum_120,300,0.41501942,0.00000000,0.50340233,0.00000000
2026-08-31,momentum_12_1,300,0.35343168,0.00000000,0.58374497,0.00000000
2026-08-31,reversal_5_score,300,-0.01859623,-0.00000000,0.58945270,0.00000000
2026-08-31,volatility_20,300,-0.09417816,-0.00000000,0.55298677,0.00000000
2026-08-31,downside_volatility_60,300,-0.08539807,-0.00000000,0.57131582,0.00000000
2026-08-31,drawdown_60,300,-0.00915994,-0.00000000,0.55230404,0.00000000
2026-08-31,trend_60,300,0.04920537,-0.00000000,0.57959216,0.00000000
2026-08-31,liquidity_amount_20,300,0.60607202,0.00000000,0.60801037,0.00000000
2026-08-31,turnover_20,300,-0.08569027,0.00000000,0.63689862,0.00000000
2026-08-31,turnover_stability_20,300,0.14143764,-0.00000000,0.64017498,0.00000000
2026-08-31,amihud_liquidity_score_20,300,0.62733881,0.00000000,0.61098055,0.00000000
2026-08-31,value_pe_score,300,0.13522497,-0.00000000,0.53874152,0.00000000
2026-08-31,value_pb_score,300,-0.13592050,-0.00000000,0.56831693,0.00000000
2026-08-31,value_ps_score,300,-0.13085339,-0.00000000,0.63605052,0.00000000
2026-08-31,value_pcf_score,300,-0.00262092,-0.00000000,0.45514705,0.00000000
2026-09-08,momentum_20,300,0.09487304,-0.00000000,0.54985116,0.00000000
2026-09-08,momentum_60,300,0.06579782,0.00000000,0.59039101,0.00000000
2026-09-08,momentum_120,300,0.42066317,0.00000000,0.47972602,0.00000000
2026-09-08,momentum_12_1,300,0.32370408,0.00000000,0.61832625,0.00000000
2026-09-08,reversal_5_score,300,0.10141674,0.00000000,0.64811305,0.00000000
2026-09-08,volatility_20,300,-0.01904731,-0.00000000,0.53102034,0.00000000
2026-09-08,downside_volatility_60,300,-0.09385566,-0.00000000,0.55698511,0.00000000
2026-09-08,drawdown_60,300,-0.03580101,-0.00000000,0.56315554,0.00000000
2026-09-08,trend_60,300,-0.00664720,0.00000000,0.59439028,0.00000000
2026-09-08,liquidity_amount_20,300,0.60654559,0.00000000,0.60572820,0.00000000
2026-09-08,turnover_20,300,-0.12345874,0.00000000,0.62365707,0.00000000
2026-09-08,turnover_stability_20,300,0.20218669,-0.00000000,0.63994082,0.00000000
2026-09-08,amihud_liquidity_score_20,300,0.63805367,-0.00000000,0.57120584,0.00000000
2026-09-08,value_pe_score,300,0.14853112,-0.00000000,0.54071531,0.00000000
2026-09-08,value_pb_score,300,-0.12488335,-0.00000000,0.57874151,0.00000000
2026-09-08,value_ps_score,300,-0.12161456,-0.00000000,0.63930497,0.00000000
2026-09-08,value_pcf_score,300,0.00646755,-0.00000000,0.45643518,0.00000000
